"","AminoAcid","ATP","k_cat_AA","k_a_NH4","k_a","k_NH4","k_a_AA","k_NH4_AA","k_ribo_a","k_ribo_AA","k_ribo_a_AA","k_ribo_AA_a"
"16483",9.20819016684445e-07,3853440.40490553,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","10.0","100.0"
"16484",9.25617844604296e-07,3873381.63506809,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","10.0","1000.0"
"16485",9.20760041122867e-06,3853195.29100598,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","100.0","0.1"
"16486",9.20766375437232e-06,3853221.68479739,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","100.0","1.0"
"16487",9.2082924863447e-06,3853483.01311154,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","100.0","10.0"
"16488",9.21411781804554e-06,3855904.36882144,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","100.0","100.0"
"16489",9.26055564067349e-06,3875200.22344694,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","100.0","1000.0"
"16490",9.25681490295687e-05,3873647.10904737,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","1000.0","0.1"
"16491",9.25685810059704e-05,3873665.07155476,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","1000.0","1.0"
"16492",9.25728967922998e-05,3873844.38530214,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","1000.0","10.0"
"16493",9.26157646307869e-05,3875625.34395593,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","1000.0","100.0"
"16494",9.30181606245251e-05,3892340.14403384,"0.1","0.1","0.1","1.0","0.1","1.0","1.0","1000.0","1000.0","1000.0"
"16495",-100000000.007144,138528492.888114,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","0.1","0.1"
"16496",-100000000.007144,138528494.391567,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","0.1","1.0"
"16497",9.20017143470946e-09,3850097.55494683,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","0.1","10.0"
"16498",9.20750798217428e-09,3853147.87454975,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","0.1","100.0"
"16499",-100000000.007144,138530163.217021,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","0.1","1000.0"
"16500",-100000000.007144,138528490.805389,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","1.0","0.1"
"16501",-100000000.007144,138528492.308846,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","1.0","1.0"
"16502",9.20027892596844e-08,3850142.27297923,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","1.0","10.0"
"16503",9.20758206288688e-08,3853178.645804,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","1.0","100.0"
"16504",9.25576583750118e-08,3873201.31390719,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","1.0","1000.0"
"16505",9.20032755269441e-07,3850162.51615518,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","10.0","0.1"
"16506",9.20041828820451e-07,3850200.24019849,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","10.0","1.0"
"16507",9.20127801918173e-07,3850557.74827601,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","10.0","10.0"
"16508",9.20830991514763e-07,3853481.32093663,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","10.0","100.0"
"16509",9.2562649032292e-07,3873408.63826459,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","10.0","1000.0"
"16510",9.20851569917413e-06,3853567.07392518,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","100.0","0.1"
"16511",9.20857846775367e-06,3853593.16303709,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","100.0","1.0"
"16512",9.20920030102013e-06,3853851.65839895,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","100.0","10.0"
"16513",9.21498311701803e-06,3856255.31897174,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","100.0","100.0"
"16514",9.26118920631898e-06,3875454.70626457,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","100.0","1000.0"
"16515",9.26246246957049e-05,3875986.36310366,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","1000.0","0.1"
"16516",9.26250419247432e-05,3876003.69499972,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","1000.0","1.0"
"16517",9.26292111101384e-05,3876176.91056587,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","1000.0","10.0"
"16518",9.26706424076005e-05,3877898.02826246,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","1000.0","100.0"
"16519",9.30611943444626e-05,3894119.95011481,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","0.1","1000.0","1000.0"
"16520",-100000000.007144,138528492.888114,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","0.1","0.1"
"16521",-100000000.007144,138528494.391567,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","0.1","1.0"
"16522",9.20017143470946e-09,3850097.55494683,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","0.1","10.0"
"16523",9.20750798217428e-09,3853147.87454975,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","0.1","100.0"
"16524",-100000000.007144,138530163.217021,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","0.1","1000.0"
"16525",-100000000.007144,138528490.805389,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","1.0","0.1"
"16526",-100000000.007144,138528492.308846,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","1.0","1.0"
"16527",9.20027892596844e-08,3850142.27297923,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","1.0","10.0"
"16528",9.20758206288688e-08,3853178.645804,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","1.0","100.0"
"16529",9.25576583750118e-08,3873201.31390719,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","1.0","1000.0"
"16530",9.20032755269441e-07,3850162.51615518,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","10.0","0.1"
"16531",9.20041828820451e-07,3850200.24019849,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","10.0","1.0"
"16532",9.20127801918173e-07,3850557.74827601,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","10.0","10.0"
"16533",9.20830991514763e-07,3853481.32093663,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","10.0","100.0"
"16534",9.2562649032292e-07,3873408.63826459,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","10.0","1000.0"
"16535",9.20851569917413e-06,3853567.07392518,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","100.0","0.1"
"16536",9.20857846775367e-06,3853593.16303709,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","100.0","1.0"
"16537",9.20920030102013e-06,3853851.65839895,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","100.0","10.0"
"16538",9.21498311701803e-06,3856255.31897174,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","100.0","100.0"
"16539",9.26118920631898e-06,3875454.70626457,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","100.0","1000.0"
"16540",9.26246246957049e-05,3875986.36310366,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","1000.0","0.1"
"16541",9.26250419247432e-05,3876003.69499972,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","1000.0","1.0"
"16542",9.26292111101384e-05,3876176.91056587,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","1000.0","10.0"
"16543",9.26706424076005e-05,3877898.02826246,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","1000.0","100.0"
"16544",9.30611943444626e-05,3894119.95011481,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1.0","1000.0","1000.0"
"16545",-100000000.007144,138528492.888114,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","0.1","0.1"
"16546",-100000000.007144,138528494.391567,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","0.1","1.0"
"16547",9.20017143470946e-09,3850097.55494683,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","0.1","10.0"
"16548",9.20750798217428e-09,3853147.87454975,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","0.1","100.0"
"16549",-100000000.007144,138530163.217021,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","0.1","1000.0"
"16550",-100000000.007144,138528490.805389,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","1.0","0.1"
"16551",-100000000.007144,138528492.308846,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","1.0","1.0"
"16552",9.20027892596844e-08,3850142.27297923,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","1.0","10.0"
"16553",9.20758206288688e-08,3853178.645804,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","1.0","100.0"
"16554",9.25576583750118e-08,3873201.31390719,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","1.0","1000.0"
"16555",9.20032755269441e-07,3850162.51615518,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","10.0","0.1"
"16556",9.20041828820451e-07,3850200.24019849,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","10.0","1.0"
"16557",9.20127801918173e-07,3850557.74827601,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","10.0","10.0"
"16558",9.20830991514763e-07,3853481.32093663,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","10.0","100.0"
"16559",9.2562649032292e-07,3873408.63826459,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","10.0","1000.0"
"16560",9.20851569917413e-06,3853567.07392518,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","100.0","0.1"
"16561",9.20857846775367e-06,3853593.16303709,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","100.0","1.0"
"16562",9.20920030102013e-06,3853851.65839895,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","100.0","10.0"
"16563",9.21498311701803e-06,3856255.31897174,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","100.0","100.0"
"16564",9.26118920631898e-06,3875454.70626457,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","100.0","1000.0"
"16565",9.26246246957049e-05,3875986.36310366,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","1000.0","0.1"
"16566",9.26250419247432e-05,3876003.69499972,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","1000.0","1.0"
"16567",9.26292111101384e-05,3876176.91056587,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","1000.0","10.0"
"16568",9.26706424076005e-05,3877898.02826246,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","1000.0","100.0"
"16569",9.30611943444626e-05,3894119.95011481,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","10.0","1000.0","1000.0"
"16570",-100000000.007144,138528492.888114,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","0.1","0.1"
"16571",-100000000.007144,138528494.391567,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","0.1","1.0"
"16572",9.20017143470946e-09,3850097.55494683,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","0.1","10.0"
"16573",9.20750798217428e-09,3853147.87454975,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","0.1","100.0"
"16574",-100000000.007144,138530163.217021,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","0.1","1000.0"
"16575",-100000000.007144,138528490.805389,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","1.0","0.1"
"16576",-100000000.007144,138528492.308846,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","1.0","1.0"
"16577",9.20027892596844e-08,3850142.27297923,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","1.0","10.0"
"16578",9.20758206288688e-08,3853178.645804,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","1.0","100.0"
"16579",9.25576583750118e-08,3873201.31390719,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","1.0","1000.0"
"16580",9.20032755269441e-07,3850162.51615518,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","10.0","0.1"
"16581",9.20041828820451e-07,3850200.24019849,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","10.0","1.0"
"16582",9.20127801918173e-07,3850557.74827601,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","10.0","10.0"
"16583",9.20830991514763e-07,3853481.32093663,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","10.0","100.0"
"16584",9.2562649032292e-07,3873408.63826459,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","10.0","1000.0"
"16585",9.20851569917413e-06,3853567.07392518,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","100.0","0.1"
"16586",9.20857846775367e-06,3853593.16303709,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","100.0","1.0"
"16587",9.20920030102013e-06,3853851.65839895,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","100.0","10.0"
"16588",9.21498311701803e-06,3856255.31897174,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","100.0","100.0"
"16589",9.26118920631898e-06,3875454.70626457,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","100.0","1000.0"
"16590",9.26246246957049e-05,3875986.36310366,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","1000.0","0.1"
"16591",9.26250419247432e-05,3876003.69499972,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","1000.0","1.0"
"16592",9.26292111101384e-05,3876176.91056587,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","1000.0","10.0"
"16593",9.26706424076005e-05,3877898.02826246,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","1000.0","100.0"
"16594",9.30611943444626e-05,3894119.95011481,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","100.0","1000.0","1000.0"
"16595",-100000000.007144,138528492.888114,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","0.1","0.1"
"16596",-100000000.007144,138528494.391567,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","0.1","1.0"
"16597",9.20017143470946e-09,3850097.55494683,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","0.1","10.0"
"16598",9.20750798217428e-09,3853147.87454975,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","0.1","100.0"
"16599",-100000000.007144,138530163.217021,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","0.1","1000.0"
"16600",-100000000.007144,138528490.805389,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","1.0","0.1"
"16601",-100000000.007144,138528492.308846,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","1.0","1.0"
"16602",9.20027892596844e-08,3850142.27297923,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","1.0","10.0"
"16603",9.20758206288688e-08,3853178.645804,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","1.0","100.0"
"16604",9.25576583750118e-08,3873201.31390719,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","1.0","1000.0"
"16605",9.20032755269441e-07,3850162.51615518,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","10.0","0.1"
"16606",9.20041828820451e-07,3850200.24019849,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","10.0","1.0"
"16607",9.20127801918173e-07,3850557.74827601,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","10.0","10.0"
"16608",9.20830991514763e-07,3853481.32093663,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","10.0","100.0"
"16609",9.2562649032292e-07,3873408.63826459,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","10.0","1000.0"
"16610",9.20851569917413e-06,3853567.07392518,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","100.0","0.1"
"16611",9.20857846775367e-06,3853593.16303709,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","100.0","1.0"
"16612",9.20920030102013e-06,3853851.65839895,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","100.0","10.0"
"16613",9.21498311701803e-06,3856255.31897174,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","100.0","100.0"
"16614",9.26118920631898e-06,3875454.70626457,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","100.0","1000.0"
"16615",9.26246246957049e-05,3875986.36310366,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","1000.0","0.1"
"16616",9.26250419247432e-05,3876003.69499972,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","1000.0","1.0"
"16617",9.26292111101384e-05,3876176.91056587,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","1000.0","10.0"
"16618",9.26706424076005e-05,3877898.02826246,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","1000.0","100.0"
"16619",9.30611943444626e-05,3894119.95011481,"0.1","0.1","0.1","1.0","0.1","1.0","10.0","1000.0","1000.0","1000.0"
"16620",-100000000.007144,138528492.888116,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","0.1","0.1"
"16621",-100000000.007144,138528494.39157,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","0.1","1.0"
"16622",9.2004038942031e-09,3850105.17262361,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","0.1","10.0"
"16623",9.20773300371684e-09,3853152.17696004,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","0.1","100.0"
"16624",9.25593740825391e-09,3873183.24700875,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","0.1","1000.0"
"16625",9.19964616477524e-08,3849790.0388973,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","1.0","0.1"
"16626",9.19973811704313e-08,3849828.29456443,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","1.0","1.0"
"16627",9.20063273393991e-08,3850200.14844421,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","1.0","10.0"
"16628",9.20789633341057e-08,3853219.95130264,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","1.0","100.0"
"16629",9.25604599006258e-08,3873228.39293178,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","1.0","1000.0"
"16630",9.20166498123326e-07,3850629.42442116,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","10.0","0.1"
"16631",9.20174669290717e-07,3850663.40331199,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","10.0","1.0"
"16632",9.20254691362143e-07,3850996.14059336,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","10.0","10.0"
"16633",9.20940851811677e-07,3853848.76452893,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","10.0","100.0"
"16634",9.25711054933761e-07,3873671.09039719,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","10.0","1000.0"
"16635",9.21624599875586e-06,3856692.88101561,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","100.0","0.1"
"16636",9.2163039584291e-06,3856716.9721605,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","100.0","1.0"
"16637",9.21687961406544e-06,3856956.23801311,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","100.0","10.0"
"16638",9.22231800434968e-06,3859216.66110854,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","100.0","100.0"
"16639",9.26683637555609e-06,3877713.60290968,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","100.0","1000.0"
"16640",9.30177620906545e-05,3892239.74898515,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","1000.0","0.1"
"16641",9.30181065667826e-05,3892254.05476282,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","1000.0","1.0"
"16642",9.30215498873335e-05,3892397.0525487,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","1000.0","10.0"
"16643",9.30558409728236e-05,3893820.91593016,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","1000.0","100.0"
"16644",9.33846451460104e-05,3907473.05275953,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","0.1","1000.0","1000.0"
"16645",-100000000.007144,138528492.888116,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","0.1","0.1"
"16646",-100000000.007144,138528494.39157,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","0.1","1.0"
"16647",9.2004038942031e-09,3850105.17262361,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","0.1","10.0"
"16648",9.20773300371684e-09,3853152.17696004,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","0.1","100.0"
"16649",9.25593740825391e-09,3873183.24700875,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","0.1","1000.0"
"16650",9.19964616477524e-08,3849790.0388973,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","1.0","0.1"
"16651",9.19973811704313e-08,3849828.29456443,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","1.0","1.0"
"16652",9.20063273393991e-08,3850200.14844421,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","1.0","10.0"
"16653",9.20789633341057e-08,3853219.95130264,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","1.0","100.0"
"16654",9.25604599006258e-08,3873228.39293178,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","1.0","1000.0"
"16655",9.20166498123326e-07,3850629.42442116,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","10.0","0.1"
"16656",9.20174669290717e-07,3850663.40331199,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","10.0","1.0"
"16657",9.20254691362143e-07,3850996.14059336,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","10.0","10.0"
"16658",9.20940851811677e-07,3853848.76452893,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","10.0","100.0"
"16659",9.25711054933761e-07,3873671.09039719,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","10.0","1000.0"
"16660",9.21624599875586e-06,3856692.88101561,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","100.0","0.1"
"16661",9.2163039584291e-06,3856716.9721605,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","100.0","1.0"
"16662",9.21687961406544e-06,3856956.23801311,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","100.0","10.0"
"16663",9.22231800434968e-06,3859216.66110854,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","100.0","100.0"
"16664",9.26683637555609e-06,3877713.60290968,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","100.0","1000.0"
"16665",9.30177620906545e-05,3892239.74898515,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","1000.0","0.1"
"16666",9.30181065667826e-05,3892254.05476282,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","1000.0","1.0"
"16667",9.30215498873335e-05,3892397.0525487,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","1000.0","10.0"
"16668",9.30558409728236e-05,3893820.91593016,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","1000.0","100.0"
"16669",9.33846451460104e-05,3907473.05275953,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","1.0","1000.0","1000.0"
"16670",-100000000.007144,138528492.888116,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","10.0","0.1","0.1"
"16671",-100000000.007144,138528494.39157,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","10.0","0.1","1.0"
"16672",9.2004038942031e-09,3850105.17262361,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","10.0","0.1","10.0"
"16673",9.20773300371684e-09,3853152.17696004,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","10.0","0.1","100.0"
"16674",9.25593740825391e-09,3873183.24700875,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","10.0","0.1","1000.0"
"16675",9.19964616477524e-08,3849790.0388973,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","10.0","1.0","0.1"
"16676",9.19973811704313e-08,3849828.29456443,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","10.0","1.0","1.0"
"16677",9.20063273393991e-08,3850200.14844421,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","10.0","1.0","10.0"
"16678",9.20789633341057e-08,3853219.95130264,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","10.0","1.0","100.0"
"16679",9.25604599006258e-08,3873228.39293178,"0.1","0.1","0.1","1.0","0.1","1.0","100.0","10.0","1.0","1000.0"
